smiles,FishAT,group,catergory
COC(=O)c1nc(C2CC2)nc(N)c1Cl,1,valid,aryl chlorine substituent
CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,1,train,aryl chlorine substituent
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,1,train,aryl chlorine substituent
O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,1,train,aryl chlorine substituent
O=c1c2ccccc2c(=O)c2c1cc(Cl)c1[nH]c3c([nH]c12)c(Cl)cc1c(=O)c2ccccc2c(=O)c13,1,train,aryl chlorine substituent
CC(Cl)(Cl)C(=O)OCCOc1cc(Cl)c(Cl)cc1Cl,1,train,aryl chlorine substituent
Clc1ccc(OCOc2ccc(Cl)cc2)cc1,1,train,aryl chlorine substituent
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2)cc(Cl)c1Cl,1,train,aryl chlorine substituent
COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,1,train,aryl chlorine substituent
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl,1,train,aryl chlorine substituent
CCCCOCCCOC(=O)COc1ccc(Cl)cc1Cl,1,test,aryl chlorine substituent
CCCCOCCOCCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl,1,train,aryl chlorine substituent
Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,1,train,aryl chlorine substituent
Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,0,train,aryl chlorine substituent
CCCOCC(C)OC(=O)C(C)Oc1cc(Cl)c(Cl)cc1Cl,1,train,aryl chlorine substituent
O=C(Nc1ccc(Cl)c(Cl)c1)Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1S(=O)(=O)O,1,train,aryl chlorine substituent
CCCCCCCCCCCC(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,test,aryl chlorine substituent
COc1cc(NC(=O)C(N=Nc2ccc(-c3ccc(N=NC(C(C)=O)C(=O)Nc4cc(OC)c(Cl)cc4OC)c(Cl)c3)cc2Cl)C(C)=O)c(OC)cc1Cl,1,train,aryl chlorine substituent
CCCCOCCCOC(=O)CCOc1cc(Cl)c(Cl)cc1Cl,1,test,aryl chlorine substituent
CC1=NN(c2cc(Cl)c(S(=O)(=O)O)cc2Cl)C(=O)C1N=Nc1ccc(S(=O)(=O)O)cc1,0,train,aryl chlorine substituent
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1Cl,0,train,aryl chlorine substituent
CCCCOC(C)COC(=O)C(C)Oc1cc(Cl)c(Cl)cc1Cl,1,train,aryl chlorine substituent
CC(C)CCCCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl,1,train,aryl chlorine substituent
CC(C)CCCCCOC(=O)COc1ccc(Cl)cc1Cl,1,train,aryl chlorine substituent
O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21,1,train,aryl chlorine substituent
CC(C)CCCCCOC(=O)C(C)Oc1ccc(Cl)cc1Cl,1,train,aryl chlorine substituent
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1C,1,train,aryl chlorine substituent
CC(C)CCCCCOC(=O)C(C)Oc1cc(Cl)c(Cl)cc1Cl,1,train,aryl chlorine substituent
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,1,train,aryl chlorine substituent
COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],1,test,aryl chlorine substituent
CC(C)c1c(Cl)cc2c(c1Cl)CCC1C(C)(C(=O)O)CCCC21C,1,train,aryl chlorine substituent
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccc(Cl)cc1Cl,1,valid,aryl chlorine substituent
CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O,1,train,aryl chlorine substituent
CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],1,train,aryl chlorine substituent
CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,1,train,aryl chlorine substituent
Cc1ccc(C(=O)COc2c(C(=O)c3ccc(Cl)c(C)c3Cl)c(C)nn2C)cc1,1,train,aryl chlorine substituent
O=C(O)c1c(Cl)ccc2cc(Cl)cnc12,1,train,aryl chlorine substituent
CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0,train,aryl chlorine substituent
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(OC(F)(F)C(F)OC(F)(F)F)c(Cl)c1,1,train,aryl chlorine substituent
CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl,1,train,aryl chlorine substituent
OC(=NCCc1ncc(C(F)(F)F)cc1Cl)c1ccccc1C(F)(F)F,1,train,aryl chlorine substituent
S=c1[nH]c2cc(Cl)ccc2s1,1,train,aryl chlorine substituent
Cc1c(Cl)cc(C(C)(C)C)c(O)c1C(=O)Nc1ccc([N+](=O)[O-])cc1Cl,1,train,aryl chlorine substituent
O=[N+]([O-])c1cc(Cl)ccc1O,1,train,aryl chlorine substituent
Nc1cc(Cl)cc(Cl)c1,1,train,aryl chlorine substituent
N#Cc1ccccc1Cl,1,train,aryl chlorine substituent
COc1ccc(OC)c(Cl)c1,1,test,aryl chlorine substituent
Nc1cc(Cl)c(N)cc1Cl,1,train,aryl chlorine substituent
Nc1ccc(Cl)cc1[N+](=O)[O-],1,test,aryl chlorine substituent
NNc1c(Cl)cc(Cl)cc1Cl,1,train,aryl chlorine substituent
Cc1cc(Cl)ccc1Cl,1,train,aryl chlorine substituent
O=C(CO)Oc1ccc(Cl)cc1Cl,1,train,aryl chlorine substituent
O=C(O)c1cc(Cl)cc(Cl)c1Cl,1,train,aryl chlorine substituent
Cc1nn(C)c(OCC(=O)c2ccccc2)c1C(=O)c1ccc(Cl)cc1Cl,1,train,aryl chlorine substituent
CCCCCCCCCC(=O)N(C)CCCNc1ccnc2cc(Cl)ccc12,1,train,aryl chlorine substituent
ClC=C(c1ccc(Cl)cc1)c1ccccc1Cl,1,train,aryl chlorine substituent
O=C(Nc1ccc(Cl)c(Cl)c1)Nn1cnnc1,1,train,aryl chlorine substituent
CCOP(=S)(OCC)Oc1cc(Cl)c(I)cc1Cl,0,train,aryl chlorine substituent
CCCC(C)CCCOC(=O)C(C)Oc1cc(Cl)c(Cl)cc1Cl,1,train,aryl chlorine substituent
CCCC(CC)CCOC(=O)COc1cc(Cl)c(Cl)cc1Cl,1,train,aryl chlorine substituent
Nc1nc(C2CC2)nc(C(=O)O)c1Cl,0,valid,aryl chlorine substituent
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,1,train,aryl chlorine substituent
CCNc1nc(Cl)nc(N(CC)CC)n1,1,train,aryl chlorine substituent
CCCCCC(C)OC(=O)COc1ccc(Cl)c2cccnc12,1,train,aryl chlorine substituent
CC(C(=O)O)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,1,train,aryl chlorine substituent
CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1COCC(F)(F)F,1,test,aryl chlorine substituent
Cc1cc(Cl)ccc1OC(C)C(=O)ON(C)C,0,train,aryl chlorine substituent
CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1,1,valid,aryl chlorine substituent
Oc1ccc(-c2ccccc2)cc1Cl,1,train,aryl chlorine substituent
[O-][n+]1ccc(Cl)cc1,1,train,aryl chlorine substituent
COC1CC(OC)NC(NC(=O)NS(=O)(=O)c2c(Cl)nc3ccccn23)N1,1,train,aryl chlorine substituent
OCc1cccc(Cl)c1,1,train,aryl chlorine substituent
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cc(C(F)(F)F)ccc2Cl)c(C(F)(F)F)c1,1,train,aryl chlorine substituent
Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,1,train,aryl chlorine substituent
NC(=S)c1c(Cl)cccc1Cl,1,train,aryl chlorine substituent
O=C(NCCc1ncc(C(F)(F)F)cc1Cl)c1ccccc1C(F)(F)F,1,train,aryl chlorine substituent
Nc1cc(Cl)nc(C(=O)O)c1Cl,1,train,aryl chlorine substituent
CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1)n1cncn1,1,train,aryl chlorine substituent
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1,1,train,aryl chlorine substituent
OCc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,valid,aryl chlorine substituent
CCOC(=O)COc1ccc(Cl)cc1Cl,1,train,aryl chlorine substituent
Nc1cc(Cl)cc(C(=O)O)c1Cl,1,test,aryl chlorine substituent
CNC(=O)c1cc(Cl)cc(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl,1,train,aryl chlorine substituent
CC(C)N(C)S(=O)(=O)NC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)c(F)cc1Cl,1,test,aryl chlorine substituent
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S+](O)C(F)(F)F,1,train,aryl chlorine substituent
O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12,1,train,aryl chlorine substituent
Cc1ccc(C(C)C)c(O)c1Cl,1,train,aryl chlorine substituent
O=C(O)C1(C(=O)Nc2ccc(Cl)cc2Cl)CC1,1,test,aryl chlorine substituent
CCCCOC(C)COC(=O)COc1ccc(Cl)cc1Cl,1,train,aryl chlorine substituent
CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,1,train,aryl chlorine substituent
Oc1cc(Cl)c(Br)cc1Cl,1,valid,aryl chlorine substituent
Clc1cc2c(cc1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,1,train,aryl chlorine substituent
Clc1ccncc1,1,train,aryl chlorine substituent
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)c(Cl)c1F,1,train,aryl chlorine substituent
CC(C)(c1ccc(O)cc1)c1c(Cl)cc(OCl)c(Cl)c1Cl,1,train,aryl chlorine substituent
CC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1,train,aryl chlorine substituent
CCC(C)(C)C(=O)OC1=C(c2cc(Cl)cc(Cl)c2)C(=O)OC12CCCCC2,1,train,aryl chlorine substituent
CN(C)C1C(=O)C(=C(N)O)C(=O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,1,train,aryl chlorine substituent
CCCCC(CC)COC(=O)C(C)Oc1ccc(Cl)cc1Cl,1,train,aryl chlorine substituent
CNC(=N[N+](=O)[O-])NCc1cnc(Cl)s1,1,train,aryl chlorine substituent
COC(=O)c1c(Cl)nn(C)c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,1,train,aryl chlorine substituent
CCCCCCC(C)OC(=O)C(C)Oc1ccc(Cl)cc1Cl,1,valid,aryl chlorine substituent
Clc1cccc(-c2cccc(Cl)c2)c1,1,train,aryl chlorine substituent
Clc1cc2c(cc1Cl)Oc1c(ccc(Cl)c1Cl)O2,1,train,aryl chlorine substituent
NC(=NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,1,train,aryl chlorine substituent
CCOc1nc(F)cc2nc(S(=O)(=O)Nc3c(Cl)cccc3Cl)nn12,0,train,aryl chlorine substituent
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,1,train,aryl chlorine substituent
CN(C)CCCNc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(CC4=C(c5ccc(Cl)cc5)CC(C)(C)CC4)CC3)cc2Oc2cccc3[nH]cc(CN4CCN(C)CC4)c23)cc1[N+](=O)[O-],1,test,aryl chlorine substituent
COc1cc(OC)nc(Sc2cccc(Cl)c2C(=O)O)n1,0,test,aryl chlorine substituent
CCCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1,1,train,aryl chlorine substituent
Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,1,train,aryl chlorine substituent
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,1,train,aryl chlorine substituent
CC(C)OC(=O)COc1cc(Cl)c(Cl)cc1Cl,1,valid,aryl chlorine substituent
CNC(=O)Oc1ccccc1Cl,1,train,aryl chlorine substituent
CCc1c(C(=O)O)c(=O)cnn1-c1ccc(Cl)cc1,0,test,aryl chlorine substituent
CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,1,train,aryl chlorine substituent
Oc1ccc(O)c(Cl)c1,1,train,aryl chlorine substituent
O=S(=O)(O)c1ccc(Cl)cc1,0,test,aryl chlorine substituent
COP(=S)(NC(C)C)Oc1ccc(Cl)cc1Cl,1,train,aryl chlorine substituent
CCOc1nc(F)cc2nc(S(=O)(=O)Nc3c(Cl)cccc3C(=O)OC)nn12,1,train,aryl chlorine substituent
CC(Oc1cccc(Cl)c1)C(=O)O,1,train,aryl chlorine substituent
O=C(O)COc1ccc(Cl)cc1,0,valid,aryl chlorine substituent
CCn1c(C)cc(=O)c(C(=O)O)c1-c1ccc(Cl)cc1,0,train,aryl chlorine substituent
NC(=NCCCCCCN=C(N)N=C(N)Nc1ccc(Cl)cc1)N=C(N)Nc1ccc(Cl)cc1,1,train,aryl chlorine substituent
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1,1,train,aryl chlorine substituent
CCS(=O)c1c(C#N)nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1N,1,train,aryl chlorine substituent
CN(C)c1nc(N)c(C(=O)NC(=N)N)nc1Cl,1,train,aryl chlorine substituent
N#Cc1ccc(Cl)c(Cl)c1,1,train,aryl chlorine substituent
Cc1ccc(Cl)cc1C,1,train,aryl chlorine substituent
OCC1OC(c2ccc(Cl)c(Cc3ccc(OC4CC5CC5C4)cc3)c2)C(O)C(O)C1O,1,train,aryl chlorine substituent
Cc1c(Cl)cc(N=Nc2c(O)c(C(=O)O)cc3ccccc23)cc1S(=O)(=O)O,0,train,aryl chlorine substituent
Cc1ccc([N+](=O)[O-])cc1Cl,1,train,aryl chlorine substituent
O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1,1,train,aryl chlorine substituent
CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OCC1CCCO1,1,train,aryl chlorine substituent
Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,1,train,aryl chlorine substituent
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,1,train,aryl chlorine substituent
[O-][n+]1nc(-n2ccnc2)nc2ccc(Cl)cc21,1,train,aryl chlorine substituent
COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,1,test,aryl chlorine substituent
CCOC(=O)C(CC)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],1,train,aryl chlorine substituent
O=C(O)COc1ccc(Cl)cc1CO,1,train,aryl chlorine substituent
CCOC(=O)Cn1c(=O)sc2cccc(Cl)c21,1,train,aryl chlorine substituent
CON=C(Cc1cccnc1)c1ccc(Cl)cc1Cl,1,train,aryl chlorine substituent
O=C(OCc1ccccc1)c1sc(Cl)nc1C(F)(F)F,1,train,aryl chlorine substituent
OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl,1,valid,aryl chlorine substituent
O=C(O)Cn1c(=O)sc2cccc(Cl)c21,1,test,aryl chlorine substituent
CC(Oc1ccc(Oc2ncc(Cl)cc2F)cc1)C(=O)O,1,train,aryl chlorine substituent
Cn1nc(-c2cc(OCC(=O)O)c(Cl)cc2F)c(Cl)c1OC(F)F,1,train,aryl chlorine substituent
CC(=O)CC(c1ccc(Cl)cc1)c1c(O)oc2ccccc2c1=O,0,train,aryl chlorine substituent
CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,0,train,aryl chlorine substituent
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F,1,train,aryl chlorine substituent
CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,1,train,aryl chlorine substituent
CCC(Nc1ncnc(C)c1Cl)c1ccc(OC(F)F)cc1,1,train,aryl chlorine substituent
CC(C)OC(=O)c1cc(-c2nn(C)c(C(F)(F)F)c2Br)c(F)cc1Cl,1,train,aryl chlorine substituent
O=C(O)c1nc(C(Cl)(Cl)Cl)n(-c2ccc(Cl)cc2Cl)n1,1,train,aryl chlorine substituent
CCOC(=O)c1nc(C(Cl)(Cl)Cl)n(-c2ccc(Cl)cc2Cl)n1,1,train,aryl chlorine substituent
Cn1cc(C(=O)Nc2ccc(F)cc2-c2ccc(Cl)c(Cl)c2)c(C(F)F)n1,1,train,aryl chlorine substituent
COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,1,train,aryl chlorine substituent
Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,1,valid,aryl chlorine substituent
C#CCOc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,1,train,aryl chlorine substituent
O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,1,train,aryl chlorine substituent
CC(Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)N(C)c1ccccc1F,1,train,aryl chlorine substituent
CC(N)=NP(=S)(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,1,train,aryl chlorine substituent
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1,train,aryl chlorine substituent
FC(F)(F)c1cccc(OCCCOc2c(Cl)cc(OCC=C(Cl)Cl)cc2Cl)n1,1,train,aryl chlorine substituent
Clc1ccc(CSC(Cn2cncn2)=Nc2ccc(Cl)cc2Cl)cc1,1,train,aryl chlorine substituent
COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,1,train,aryl chlorine substituent
CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl,1,train,aryl chlorine substituent
CCOCCOC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,1,train,aryl chlorine substituent
O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c(Cl)c1,1,train,aryl chlorine substituent
CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1,1,train,aryl chlorine substituent
COc1ccc(Cl)cc1Cl,1,train,aryl chlorine substituent
COc1cc(C)c(C(=O)c2c(OC)ncc(Cl)c2C)c(OC)c1OC,1,train,aryl chlorine substituent
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,1,train,aryl chlorine substituent
CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1Cl)n1cncn1,1,valid,aryl chlorine substituent
O=c1c2cc(F)ccc2nc(-n2cncn2)n1-c1ccc(Cl)cc1Cl,1,train,aryl chlorine substituent
COC(=O)c1nc(-c2ccc(Cl)c(OC)c2F)cc(N)c1Cl,1,train,aryl chlorine substituent
CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,1,test,aryl chlorine substituent
CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,1,train,aryl chlorine substituent
COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,1,train,aryl chlorine substituent
Nc1ccc(C(F)(F)F)cc1Cl,1,train,aryl chlorine substituent
CCN(C(=O)n1nnn(-c2ccccc2Cl)c1=O)C1CCCCC1,1,test,aryl chlorine substituent
CCCC(=O)N(CSP(=S)(OC)OC)c1ccccc1Cl,1,train,aryl chlorine substituent
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,1,train,aryl chlorine substituent
CCN(Cc1ccc(Cl)nc1)C(=C[N+](=O)[O-])NC,1,train,aryl chlorine substituent
CNC(=O)c1cc(C#N)cc(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl,1,train,aryl chlorine substituent
CCCC(NOCC(C)Oc1ccc(Cl)cc1)=C1C(=O)CC(C2CCCSC2)CC1=O,1,train,aryl chlorine substituent
O=c1cc(Cl)[nH]nc1-c1ccccc1,1,train,aryl chlorine substituent
O=C(Cn1ccnc1)c1ccc(Cl)cc1Cl,1,train,aryl chlorine substituent
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1,1,train,aryl chlorine substituent
COc1cc(OC)n2nc(S(=O)(=O)Nc3c(Cl)ccc(C)c3Cl)nc2n1,1,train,aryl chlorine substituent
Nc1c(Cl)c(O)nc(F)c1Cl,1,valid,aryl chlorine substituent
Nc1cnn(-c2ccccc2)c(=O)c1Cl,1,train,aryl chlorine substituent
O=C(NCc1ccc(C(F)(F)F)cc1)c1c(Cl)cccc1Cl,1,train,aryl chlorine substituent
COc1cc(Cl)nnc1-c1ccccc1,1,train,aryl chlorine substituent
Cc1cnc2c(C(=O)O)c(Cl)ccc2c1,1,train,aryl chlorine substituent
O=C(O)c1c(Cl)c(Cl)c(C(=O)O)c(Cl)c1Cl,1,train,aryl chlorine substituent
O=C(O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],1,valid,aryl chlorine substituent
O=C(O)c1c(Cl)ccc(Cl)c1O,1,train,aryl chlorine substituent
CC(Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)O,1,train,aryl chlorine substituent
O=C(O)c1ncc(C(F)(F)F)cc1Cl,1,train,aryl chlorine substituent
CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)O,1,train,aryl chlorine substituent
Cn1ncc(N)c(Cl)c1=O,1,train,aryl chlorine substituent
COC(=O)CC(NC(=O)C(NC(=O)OC(C)C)C(C)C)c1ccc(Cl)cc1,1,train,aryl chlorine substituent
CNC(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,1,train,aryl chlorine substituent
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(CON=C(c2ccc(Cl)cc2)C2CC2)cc1,1,train,aryl chlorine substituent
Clc1ccc(-c2cc(-c3ccccc3)c(-c3ccccc3)s2)cc1,1,train,aryl chlorine substituent
CN=C(NCc1cnc(Cl)s1)N[N+](=O)[O-],0,train,aryl chlorine substituent
COc1c(Cl)ccc(-c2cc(N)c(Cl)c(C(=O)O)n2)c1F,0,train,aryl chlorine substituent
CC(C)C(C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,0,train,aryl chlorine substituent
Nc1cc(-c2ccc(Cl)c(O)c2F)nc(C(=O)O)c1Cl,0,train,aryl chlorine substituent
CS(=O)(=O)c1ccc(C(=O)O)c(Cl)c1,0,train,aryl chlorine substituent
CCOC(=O)C(Cl)=Cc1cc(N2C(=O)C3=C(CCCC3)C2=O)ccc1Cl,0,train,aryl chlorine substituent
CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1,0,train,aryl chlorine substituent
CC(NC(=O)c1cc(Cl)cc(Br)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl)C1CC1,1,train,aryl chlorine substituent
CCSC(=O)COc1ccc(Cl)cc1C,1,train,aryl chlorine substituent
Nc1c([N+](=O)[O-])ccc(Oc2ccccc2)c1Cl,1,test,aryl chlorine substituent
FC(F)(F)C(=NOCC1OCCO1)c1ccc(Cl)cc1,1,train,aryl chlorine substituent
CCCCCOC(=O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl,1,train,aryl chlorine substituent
O=C(O)C1(O)c2ccccc2-c2ccc(Cl)cc21,1,valid,aryl chlorine substituent
Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1,1,valid,aryl chlorine substituent
Nc1ccc(Cl)cc1C(F)(F)F,1,train,aryl chlorine substituent
O=c1[nH]c2cc(Cl)ccc2o1,1,train,aryl chlorine substituent
CC(C)(C)Nc1nc(N)nc(Cl)n1,1,train,aryl chlorine substituent
O=C(O)COC(=O)c1cc(Oc2ccc(C(F)F)cc2Cl)ccc1[N+](=O)[O-],1,train,aryl chlorine substituent
C#CCOc1cc(-n2nc3n(c2=O)CCCC3)c(Cl)cc1Cl,1,train,aryl chlorine substituent
O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,1,train,aryl chlorine substituent
Nc1cn[nH]c(=O)c1Cl,1,train,aryl chlorine substituent
NS(=O)(=O)c1ccccc1Cl,0,valid,aryl chlorine substituent
CNC(=O)Oc1cc(C)c(C)cc1Cl,1,train,aryl chlorine substituent
CNC(=O)OCc1cccc(Cl)c1Cl,1,train,aryl chlorine substituent
CC(C)c1ccc2c(c1Cl)CCC1C(C)(C(=O)O)CCCC21C,1,train,aryl chlorine substituent
Cc1cc(Cl)ccc1OCC(=O)OCCCCCC(C)C,1,train,aryl chlorine substituent
CC(=O)Cc1c(Cl)cc(Cl)cc1Cl,1,train,aryl chlorine substituent
CC(=O)c1ccc(Oc2ccc(Cl)cc2)cc1Cl,1,train,aryl chlorine substituent
CC(C)(C)CC(C)(C)Nc1nc(Cl)nc(Cl)n1,1,train,aryl chlorine substituent
C=CCOC(=O)C(C)(C)OC(=O)c1cc(N)ccc1Cl,1,train,aryl chlorine substituent
C=CCOC(=O)C(C)(C)OC(=O)c1cc([N+](=O)[O-])ccc1Cl,1,train,aryl chlorine substituent
CC(C(=O)c1ccc(Cl)cc1)C1CC1,1,test,aryl chlorine substituent
C=CC(C)C(O)c1ccc(Cl)cc1,1,train,aryl chlorine substituent
CCN(c1ccccc1)c1nc(Cl)nc(Nc2cc(S(=O)(=O)O)cc3cc(S(=O)(=O)O)c(N=Nc4cc(NC(=O)C(Br)CBr)ccc4S(=O)(=O)O)c(O)c23)n1,1,valid,aryl chlorine substituent
CCOc1nc(Cl)cc(Cl)n1,1,train,aryl chlorine substituent
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,1,train,aryl chlorine substituent
COP(=S)(OC)Oc1ccc(Cl)cc1C#N,1,train,aryl chlorine substituent
COc1cc(Cl)c(OC)cc1N,1,train,aryl chlorine substituent
COc1cc([N+](=O)[O-])c(OC)cc1Cl,1,test,aryl chlorine substituent
COc1ccc(Cl)cc1NC(=O)CC(C)=O,1,train,aryl chlorine substituent
CS(=O)(=O)OCC1COC(Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1,1,train,aryl chlorine substituent
Cc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,train,aryl chlorine substituent
Cc1c(Cl)cccc1[N+](=O)[O-],1,train,aryl chlorine substituent
Cc1cc(C)c(Cl)c(O)c1,1,train,aryl chlorine substituent
Cc1cc(Cl)c(Cl)cc1Cl,1,train,aryl chlorine substituent
Cc1cc(O)c(Cl)c(C)c1Cl,1,valid,aryl chlorine substituent
Cc1ccc(Cl)cc1Cl,1,valid,aryl chlorine substituent
Cc1ccc(O)c(Cl)c1,1,train,aryl chlorine substituent
Cc1cccc(Cl)c1,1,train,aryl chlorine substituent
Cc1cccc(Cl)c1C,1,train,aryl chlorine substituent
ClCc1ccc(Cl)cc1Cl,1,train,aryl chlorine substituent
Clc1cc(Cl)c(Cl)nc1Cl,1,train,aryl chlorine substituent
Clc1cc(Cl)ncn1,1,train,aryl chlorine substituent
